accommodates,beds,bathrooms,number_of_reviews,review_scores_rating,neighbourhood_cleansed,tipologia,host_is_superhost,price,atratividade_bairro,dist_centro_km
4,2.0,1.0,6,3.83,Lumiar,T1,f,109.0,2,6.559649928568088
2,2.0,1.0,118,4.79,Santa Maria Maior,T1,f,62.0,5,0.9582056371677061
2,1.0,1.0,4,5.0,Santa Maria Maior,T1,f,54.0,5,0.5378225738317952
4,1.0,1.0,54,4.85,Santa Maria Maior,T1,t,118.0,5,0.3985407609805121
2,1.0,1.0,261,4.87,Olivais,T1,t,84.0,2,6.213354773393869
4,2.0,1.0,61,4.64,Ajuda,T1,f,79.0,2,5.32279627255254
2,1.0,1.0,3,4.67,Santa Maria Maior,T1,t,114.0,5,0.9377013122905442
2,1.0,1.0,14,4.93,Parque das Nações,T1,t,168.0,3,6.33723956540051
4,2.0,1.0,42,4.33,Misericórdia,T1,f,100.0,5,1.020977570445612
2,1.0,1.0,12,5.0,Santa Maria Maior,T1,f,104.0,5,0.5937223614357036
2,1.0,1.0,3,2.0,Santa Maria Maior,T1,f,71.0,5,1.3794883233972153
4,1.0,1.0,139,4.93,Santa Maria Maior,T1,t,90.0,5,0.7163055642062572
2,1.0,1.0,155,4.92,Santa Maria Maior,T1,t,115.0,5,0.6607641400075713
2,1.0,1.0,70,4.19,Santa Maria Maior,T1,f,45.0,5,1.1164327444339783
4,2.0,2.0,0,4.656717675759592,Penha de França,T1,f,90.0,2,2.7026098644441925
4,1.0,1.0,58,4.72,Alvalade,T1,f,79.0,3,4.41203846906525
2,2.0,1.0,115,4.9,Santa Maria Maior,T1,t,101.0,5,0.6620796670979696
2,1.0,1.0,1,4.0,Arroios,T1,f,118.0,3,2.961818316176181
4,2.0,1.5,0,4.656717675759592,Estrela,T1,f,108.0,4,2.1046813417510393
3,4.0,1.5,81,4.35,Santa Maria Maior,T1,f,53.0,5,1.1183946450012723
2,1.0,1.0,186,4.72,Santa Maria Maior,T1,t,68.0,5,0.7005277882975607
2,1.0,1.0,46,4.67,Santa Maria Maior,T1,f,118.0,5,1.066395418068566
3,1.0,1.0,52,4.54,Misericórdia,T1,f,70.0,5,1.4375559732118757
3,1.0,1.0,130,4.68,Misericórdia,T1,f,111.0,5,0.6496992802648051
2,1.0,2.0,114,4.83,Misericórdia,T1,f,81.0,5,0.7240857170786781
2,1.0,2.0,94,4.87,Misericórdia,T1,f,79.0,5,0.9075925566644768
2,1.0,1.0,127,4.8,Misericórdia,T1,f,75.0,5,0.9225672051649189
2,1.0,1.0,108,4.84,Estrela,T1,t,71.0,4,2.2434911513880875
2,1.0,1.0,83,4.67,São Vicente,T1,f,100.0,4,1.0001530672174608
2,1.0,1.0,77,4.87,Misericórdia,T1,t,81.0,5,1.1509723949980073
4,2.0,2.0,51,4.94,Avenidas Novas,T1,t,111.0,3,3.5064098900656977
2,1.0,1.0,196,4.93,Santa Maria Maior,T1,f,132.0,5,0.7297169412099077
2,1.0,1.0,106,4.76,Misericórdia,T1,f,79.0,5,1.6566571878134888
2,1.0,1.0,134,4.48,São Vicente,T1,f,44.0,4,0.9895136647636611
2,1.0,2.0,1,2.0,Santo António,T1,f,118.0,5,2.3363296578008317
3,3.0,1.0,163,4.77,Belém,T1,t,107.0,4,5.599635033860697
3,3.0,1.0,80,4.61,Belém,T1,t,110.0,4,5.599635033860697
4,1.0,1.0,32,4.06,Misericórdia,T1,f,92.0,5,1.0250413092404955
2,1.0,1.0,240,4.85,Santa Maria Maior,T1,t,88.0,5,0.6090889153752985
2,2.0,1.0,210,4.9,Santo António,T1,t,61.0,5,1.5000079968099644
2,1.0,1.0,15,3.93,Santa Maria Maior,T1,f,63.0,5,0.8021744865153558
2,2.0,1.0,20,4.9,Campolide,T1,f,112.0,3,3.305953504558448
4,3.0,1.0,77,4.83,Arroios,T1,t,91.0,3,1.9047023709472841
2,1.0,1.0,7,4.57,Misericórdia,T1,t,89.0,5,0.8859475397829745
2,1.0,1.0,98,4.43,Santa Maria Maior,T1,f,67.0,5,0.7843418333685223
2,1.0,1.0,117,4.64,São Vicente,T1,f,60.0,4,1.2134088623278911
2,1.0,1.0,134,4.91,Santa Maria Maior,T1,t,109.0,5,0.6617893492497919
2,1.0,1.0,85,4.71,Estrela,T1,t,108.0,4,2.200739395376068
4,2.0,1.0,25,4.92,Estrela,T1,f,68.0,4,2.054261221227411
3,1.0,1.0,123,4.77,Estrela,T1,t,86.0,4,2.007059246687418
3,1.0,1.0,274,4.89,Arroios,T1,f,91.0,3,1.9887172237325734
2,2.0,1.0,100,4.6,Santa Maria Maior,T1,f,78.0,5,0.8636161354160671
3,1.0,1.0,75,4.84,Misericórdia,T1,t,155.0,5,0.928130825749405
4,1.0,1.0,100,4.92,Santa Maria Maior,T1,t,132.0,5,0.3964983142282081
4,1.0,1.0,115,4.9,Santa Maria Maior,T1,t,137.0,5,0.3581874761493769
4,1.0,1.0,129,4.88,Misericórdia,T1,t,135.0,5,0.5492800946378679
4,2.0,1.0,65,4.52,Alcântara,T1,f,86.0,3,3.720580127866656
2,1.0,1.0,160,4.77,Estrela,T1,f,80.0,4,3.173438907343419
2,1.0,1.0,48,4.35,Parque das Nações,T1,f,99.0,3,9.878793736197956
2,2.0,1.0,102,4.81,Misericórdia,T1,t,61.0,5,1.2439212095059382
3,1.0,1.0,40,4.08,Santa Maria Maior,T1,f,76.0,5,1.2734374566928486
4,2.0,1.0,30,4.83,Alcântara,T1,t,120.0,3,3.814366389863375
3,2.0,1.0,119,4.87,São Vicente,T1,t,92.0,4,1.6991822780087533
2,1.0,1.0,110,4.57,Santa Maria Maior,T1,f,85.0,5,0.7830838656217983
2,1.0,1.0,159,4.79,Alvalade,T1,f,58.0,3,5.008639816824279
3,1.0,1.0,141,4.88,Estrela,T1,t,86.0,4,1.8075111512198034
2,1.0,1.0,224,4.7,Santa Maria Maior,T1,f,60.0,5,1.0597582306043223
2,1.0,1.0,19,4.47,Arroios,T1,f,37.0,3,0.9733005539128067
2,1.0,1.0,85,4.82,São Vicente,T1,f,72.0,4,0.9825557354829043
4,2.0,1.0,85,4.6,Avenidas Novas,T1,f,70.0,3,2.9881258731521476
4,2.0,1.0,46,4.87,Alcântara,T1,t,115.0,3,3.7570464425887193
2,1.0,0.0,87,4.26,Estrela,T1,f,48.0,4,2.7432102231365914
3,2.0,1.0,127,4.73,Estrela,T1,f,60.0,4,2.416945046395342
2,1.0,1.0,179,4.44,Arroios,T1,f,78.0,3,2.4367590677377087
2,1.0,1.0,1,5.0,Estrela,T1,f,91.0,4,2.659948573858938
2,1.0,1.0,2,5.0,Alcântara,T1,f,60.0,3,3.37387852901415
4,2.0,1.5,66,4.82,Parque das Nações,T1,t,140.0,3,6.834179716742541
3,2.0,1.0,136,4.91,Ajuda,T1,t,42.0,2,5.719358752487197
4,1.0,1.0,93,4.78,Belém,T1,t,90.0,4,5.217411716728495
2,1.0,1.0,220,4.85,Santa Maria Maior,T1,t,69.0,5,0.6979707619848474
3,1.0,1.0,208,4.96,Misericórdia,T1,t,99.0,5,1.470438069532102
2,1.0,1.0,85,4.53,Santa Maria Maior,T1,f,52.0,5,0.8145130196241607
4,2.0,1.0,15,3.33,Campo de Ourique,T1,f,62.0,3,3.190958236924831
2,1.0,1.0,35,4.4,Estrela,T1,f,69.0,4,2.8173676789391253
4,4.0,1.0,136,4.87,Misericórdia,T1,t,95.0,5,1.2484824073187715
4,1.0,1.0,1,5.0,Ajuda,T1,t,97.0,2,5.675138620496632
3,2.0,1.0,7,4.71,São Vicente,T1,f,69.0,4,1.279968415077289
2,2.0,1.0,30,4.53,Estrela,T1,f,98.0,4,2.324150729338027
2,1.0,1.0,130,4.91,Belém,T1,t,75.0,4,5.900928896653957
2,1.0,1.0,118,4.85,Areeiro,T1,f,59.0,2,4.069664247373681
2,1.0,1.0,119,4.76,Santo António,T1,f,130.0,5,2.2594117390542365
4,1.0,1.0,18,4.56,Avenidas Novas,T1,f,60.0,3,3.322197818288288
3,2.0,1.0,6,4.67,Santa Maria Maior,T1,f,79.0,5,0.8988883419654004
2,1.0,1.0,178,4.6,Santa Maria Maior,T1,f,53.0,5,0.876354296563992
6,1.0,1.0,14,3.93,Misericórdia,T1,f,70.0,5,1.0623437024694837
2,1.0,1.0,1,5.0,Santo António,T1,f,71.0,5,1.9597184885039147
2,1.0,1.0,74,4.72,Penha de França,T1,f,50.0,2,1.9611001291012626
2,1.0,1.0,138,4.89,Santa Maria Maior,T1,t,113.0,5,0.6579787186439988
3,1.0,1.0,5,4.8,Ajuda,T1,f,66.0,2,5.649947874817421
3,1.0,1.0,7,4.71,Ajuda,T1,f,61.0,2,5.5408830140063055
4,2.0,1.0,12,4.83,Ajuda,T1,t,105.0,2,5.687779994926008
4,2.0,1.0,4,5.0,Ajuda,T1,t,111.0,2,5.491341421092299
3,2.0,1.0,124,4.76,Misericórdia,T1,f,92.0,5,1.2969519824933622
4,3.0,1.0,176,4.95,Misericórdia,T1,t,121.0,5,1.1059467635179723
2,2.0,1.0,54,4.83,Campo de Ourique,T1,t,81.0,3,2.6810842580746916
2,1.0,1.0,163,4.92,Misericórdia,T1,t,109.0,5,0.9835786812658631
2,1.0,1.0,40,4.85,São Vicente,T1,f,131.0,4,1.3785543961879472
4,2.0,1.0,164,4.98,Misericórdia,T1,t,127.0,5,0.9727063618558713
2,1.0,1.0,84,4.6,Misericórdia,T1,f,75.0,5,1.1744110135746484
2,1.0,1.0,174,4.96,Misericórdia,T1,t,109.0,5,1.1026996771193798
2,1.0,1.0,49,4.55,Penha de França,T1,f,76.0,2,2.312985023510467
4,2.0,1.0,168,4.95,Misericórdia,T1,t,130.0,5,1.0114123372515595
2,0.0,1.0,100,4.58,Santa Maria Maior,T1,f,75.0,5,0.9197034081797065
2,1.0,2.0,71,4.45,Penha de França,T1,f,68.0,2,2.0829492018153153
4,2.0,1.0,123,4.2,Estrela,T1,f,63.0,4,3.1109325775748924
3,1.0,1.0,211,4.95,Misericórdia,T1,t,114.0,5,1.2552718603962068
4,2.0,1.0,159,4.62,Misericórdia,T1,f,93.0,5,1.414307233636279
4,2.0,1.0,138,4.86,Estrela,T1,f,115.0,4,2.271258260532332
2,1.0,1.0,201,4.91,Misericórdia,T1,t,101.0,5,1.3185209000493996
2,1.0,1.5,1,3.0,Arroios,T1,f,138.0,3,2.4345330254073825
2,1.0,1.0,1,5.0,Santo António,T1,f,134.0,5,1.5852241637258437
2,1.0,1.0,1,5.0,Santo António,T1,f,144.0,5,1.9396176135574454
3,2.0,1.0,25,4.08,Campo de Ourique,T1,f,45.0,3,3.451820447083877
2,1.0,1.0,105,4.64,Arroios,T1,t,60.0,3,2.865735159516461
4,3.0,1.0,111,4.9,São Vicente,T1,t,83.0,4,1.6649275615448327
2,1.0,1.0,98,4.94,Estrela,T1,f,132.0,4,2.0399367472621632
3,2.0,1.0,40,4.83,Parque das Nações,T1,f,112.0,3,8.970063494940192
2,1.0,1.0,5,3.6,Estrela,T1,f,65.0,4,2.190477972282619
2,1.0,1.0,7,4.14,Santa Maria Maior,T1,f,65.0,5,1.1112120485115649
4,1.0,1.0,3,4.0,Ajuda,T1,f,88.0,2,5.745506054024353
5,3.0,1.0,164,4.68,Santa Maria Maior,T1,f,88.0,5,0.6643524298941353
2,1.0,1.5,21,4.43,Alcântara,T1,f,95.0,3,3.689997735432825
3,2.0,1.0,3,4.67,Estrela,T1,f,96.0,4,2.267952860942325
2,2.0,1.0,13,5.0,Alcântara,T1,t,66.0,3,4.158698782245309
4,2.0,1.0,62,4.56,São Vicente,T1,f,135.0,4,1.746382878334313
2,1.0,1.0,4,4.75,Belém,T1,f,140.0,4,5.282740276799483
2,1.0,1.0,94,4.73,Santa Maria Maior,T1,t,70.0,5,0.9304045115878153
4,1.0,1.0,51,4.45,Alcântara,T1,f,42.0,3,4.818734523643506
4,2.0,1.0,66,4.48,Marvila,T1,f,90.0,1,5.49774835180729
2,2.0,1.0,0,4.656717675759592,Penha de França,T1,f,48.0,2,2.528225352286826
4,2.0,1.0,37,4.54,Arroios,T1,f,98.0,3,2.303969417233812
2,2.0,1.5,6,4.83,Marvila,T1,t,70.0,1,4.9779287479553105
5,2.0,1.0,38,4.89,Olivais,T1,f,95.0,2,7.389325582211509
4,2.0,1.0,189,4.95,Santa Maria Maior,T1,t,93.0,5,0.8591799863820608
2,1.0,1.0,22,4.95,Misericórdia,T1,t,80.0,5,1.5997150900458041
4,2.0,1.0,163,4.9,Santa Maria Maior,T1,t,76.0,5,1.0636659074238646
4,2.0,1.0,146,4.84,Santa Maria Maior,T1,t,74.0,5,1.0433328772604475
3,2.0,1.0,51,4.43,Ajuda,T1,f,54.0,2,5.752227980502824
2,1.0,1.5,17,4.71,Alcântara,T1,f,74.0,3,3.689997735432825
3,2.0,1.0,6,5.0,Belém,T1,f,108.0,4,7.418631081120544
2,1.0,1.0,104,4.76,Misericórdia,T1,t,59.0,5,1.5228231209192964
4,2.0,1.0,151,4.93,Santa Maria Maior,T1,t,83.0,5,1.066548284781195
3,3.0,0.0,164,4.46,Belém,T1,f,27.0,4,6.111157006742039
2,1.0,1.0,110,4.83,Arroios,T1,t,71.0,3,1.5094897664454525
2,1.0,1.5,12,4.5,Arroios,T1,f,82.0,3,2.4617115748222576
2,1.0,1.0,13,4.38,Arroios,T1,f,85.0,3,2.5330528597582274
3,1.0,1.0,35,4.89,Alvalade,T1,f,51.0,3,4.600780704079666
3,2.0,1.0,4,4.25,Avenidas Novas,T1,f,111.0,3,4.0112008514206945
4,2.0,1.0,31,4.48,Arroios,T1,f,123.0,3,2.93603010782561
3,2.0,1.0,79,4.89,Estrela,T1,t,79.0,4,2.321145847461015
4,2.0,1.0,73,4.9,Marvila,T1,t,116.0,1,5.124403920710476
4,2.0,2.0,32,4.44,Estrela,T1,f,96.0,4,2.0778038948219884
2,1.0,1.0,214,4.93,Campo de Ourique,T1,t,67.0,3,2.3217613362484553
2,1.0,1.0,102,4.53,Arroios,T1,f,101.0,3,2.9576050856196114
4,1.0,1.0,17,4.0,São Vicente,T1,f,69.0,4,1.5696020024332833
4,2.0,1.0,10,3.7,Campo de Ourique,T1,f,84.0,3,3.0443384919507808
2,2.0,1.0,92,4.67,Misericórdia,T1,f,105.0,5,1.056866044110092
3,1.0,1.0,77,4.7,Estrela,T1,f,52.0,4,1.8621946981242992
2,1.0,1.0,65,4.71,Belém,T1,f,77.0,4,5.291278295845899
3,2.0,1.0,26,4.0,Estrela,T1,f,88.0,4,2.481927961639806
2,1.0,1.5,43,4.98,Estrela,T1,t,130.0,4,2.7547251480321706
3,2.0,1.0,103,4.78,Estrela,T1,f,115.0,4,2.5298885230021058
2,1.0,1.0,94,4.2,Santa Maria Maior,T1,f,72.0,5,0.6991192555026772
2,1.0,1.0,116,4.75,Santo António,T1,t,115.0,5,1.9703063432507757
3,2.0,1.0,81,4.68,Alcântara,T1,f,57.0,3,3.8395451023140006
3,2.0,1.0,27,4.74,Avenidas Novas,T1,f,75.0,3,3.122730078561624
3,2.0,1.0,101,4.25,Estrela,T1,f,71.0,4,1.976761444005153
4,2.0,1.0,16,4.88,Belém,T1,f,166.0,4,7.969498091067459
4,4.0,1.0,93,4.37,São Vicente,T1,f,131.0,4,1.6901857562737035
3,2.0,1.5,2,5.0,Santo António,T1,f,126.0,5,2.5875527526776487
2,1.0,1.5,130,4.9,Santa Maria Maior,T1,t,117.0,5,0.2865858650884835
2,1.0,1.0,64,4.44,Santa Maria Maior,T1,f,90.0,5,0.7703828047281116
4,2.0,1.0,71,4.68,Arroios,T1,f,56.0,3,2.7842687228234606
2,1.0,1.0,44,4.68,Arroios,T1,t,78.0,3,1.7284372554348568
4,2.0,1.0,112,4.73,Misericórdia,T1,f,67.0,5,1.2920597448648217
2,2.0,1.0,18,4.89,São Vicente,T1,f,70.0,4,1.7041148488626752
3,2.0,1.0,92,4.74,Santa Maria Maior,T1,f,49.0,5,0.651545322273628
3,3.0,1.0,43,4.86,Estrela,T1,t,74.0,4,2.3211331954628163
3,2.0,1.0,74,4.0,Estrela,T1,f,60.0,4,1.8013895905952395
2,1.0,1.0,216,4.91,Campo de Ourique,T1,t,68.0,3,2.3218377918584894
2,1.0,1.0,13,5.0,Olivais,T1,f,70.0,2,8.275888446758369
4,2.0,1.0,37,4.7,Misericórdia,T1,t,115.0,5,1.3964074965426927
2,1.0,1.0,53,4.89,Misericórdia,T1,t,135.0,5,1.393408064221607
4,2.0,1.0,28,4.75,Misericórdia,T1,t,128.0,5,1.394563919258614
4,2.0,1.0,71,4.87,Misericórdia,T1,t,105.0,5,1.384470462534862
2,1.0,1.0,79,4.91,Misericórdia,T1,t,105.0,5,1.3886262940284397
3,4.0,1.0,43,4.67,Penha de França,T1,t,74.0,2,2.9196290990649048
3,2.0,1.0,11,3.82,Santo António,T1,f,150.0,5,2.43009561245827
4,2.0,1.0,36,4.86,Misericórdia,T1,t,117.0,5,1.4431222290190269
4,2.0,1.0,28,4.68,Misericórdia,T1,t,107.0,5,1.423106100667933
2,1.0,1.0,58,4.69,Santa Maria Maior,T1,t,60.0,5,1.0311013190214602
2,1.0,1.0,44,4.7,Misericórdia,T1,t,101.0,5,1.4025215834479985
4,2.0,1.0,36,4.89,Misericórdia,T1,t,107.0,5,1.3817700340693997
4,2.0,1.0,6,4.83,Estrela,T1,f,65.0,4,2.367859127995703
2,1.0,1.0,67,4.42,Misericórdia,T1,f,77.0,5,0.8791504010633598
2,1.0,1.0,69,4.12,Santa Maria Maior,T1,f,60.0,5,0.9806744377667003
4,2.0,1.0,78,4.68,Estrela,T1,f,73.0,4,2.3673672909992938
4,2.0,1.0,76,4.68,Estrela,T1,f,66.0,4,2.354997784074233
2,1.0,1.0,98,4.65,São Vicente,T1,t,50.0,4,1.7530631499878424
3,2.0,1.0,100,4.72,Estrela,T1,f,73.0,4,2.331557628163149
2,1.0,1.0,39,4.62,Santo António,T1,f,86.0,5,1.7657532303206733
2,1.0,1.0,43,4.6,Santo António,T1,f,98.0,5,1.7759750526317575
3,2.0,1.0,37,4.54,Santo António,T1,f,93.0,5,1.5329645351449335
4,1.0,2.0,71,4.7,Santo António,T1,f,97.0,5,1.4984637961550642
2,1.0,1.0,98,4.85,Arroios,T1,f,78.0,3,2.5079913563837217
4,4.0,1.5,123,4.93,Santa Maria Maior,T1,f,128.0,5,0.12338403568555627
2,1.0,1.0,66,4.47,Avenidas Novas,T1,f,41.0,3,4.504994813766055
3,2.0,1.0,34,4.44,Estrela,T1,t,61.0,4,1.6889891477335217
2,1.0,1.0,167,4.83,Areeiro,T1,f,59.0,2,4.010673213523795
4,2.0,1.0,159,4.89,Santa Maria Maior,T1,t,93.0,5,0.858922897179452
2,1.0,1.0,4,5.0,Estrela,T1,t,50.0,4,1.957734007781534
2,1.0,1.0,0,4.656717675759592,Arroios,T1,f,111.0,3,2.4372668619068674
2,1.0,1.0,100,4.9,Estrela,T1,t,65.0,4,2.63654777509323
2,1.0,1.0,5,4.2,Santo António,T1,f,110.0,5,2.471635936145945
3,2.0,1.0,52,4.31,Estrela,T1,f,55.0,4,2.0300135106629367
2,1.0,1.0,32,4.44,Santo António,T1,f,81.0,5,1.7020401880296512
4,2.0,1.0,57,4.98,Santa Maria Maior,T1,t,164.0,5,0.723459586782228
3,1.0,1.0,101,4.89,Misericórdia,T1,t,76.0,5,0.6500892232757685
3,3.0,2.0,57,4.63,Santa Maria Maior,T1,f,161.0,5,0.8350021277799596
2,1.0,1.0,63,4.84,Estrela,T1,t,62.0,4,2.5892775388375395
2,2.0,1.0,140,4.86,Santa Maria Maior,T1,t,97.0,5,1.0616890908407113
2,1.0,1.0,22,4.95,Campo de Ourique,T1,t,85.0,3,2.2535089158867927
2,1.0,1.5,9,4.78,Arroios,T1,f,83.0,3,1.4909516833135723
3,3.0,1.0,56,4.84,Arroios,T1,t,97.0,3,1.9047023709472841
4,2.0,1.0,70,4.7,Estrela,T1,f,70.0,4,1.6459950393360931
3,2.0,1.0,80,4.83,Estrela,T1,t,138.0,4,1.9209256793576315
2,2.0,1.0,33,4.3,São Vicente,T1,f,57.0,4,1.7861787370548867
2,1.0,1.0,73,4.1,Santa Maria Maior,T1,f,66.0,5,0.7695626493374353
4,2.0,2.0,43,4.65,Belém,T1,f,111.0,4,5.526471380369448
4,1.0,1.0,97,4.49,Santa Maria Maior,T1,f,82.0,5,0.7042989475096219
4,2.0,1.0,56,4.52,Campolide,T1,f,47.0,3,3.17640635313655
2,1.0,1.0,8,4.63,São Vicente,T1,f,71.0,4,1.0013298335751861
2,2.0,1.0,93,4.31,Misericórdia,T1,f,56.0,5,1.3102090281104286
2,1.0,1.0,112,4.13,Santa Maria Maior,T1,f,46.0,5,1.0114618512491294
4,2.0,1.0,29,4.38,Santa Maria Maior,T1,t,113.0,5,0.9166138275673436
2,1.0,1.0,148,4.91,Santa Maria Maior,T1,t,106.0,5,0.449496617742649
4,2.0,1.0,28,4.57,Alcântara,T1,f,90.0,3,4.28768998563284
2,1.0,1.0,62,4.48,Estrela,T1,f,64.0,4,3.0714485102843554
2,1.0,1.0,0,4.656717675759592,Estrela,T1,f,103.0,4,2.723012866071576
2,1.0,1.0,0,4.656717675759592,Santo António,T1,f,103.0,5,1.7014030448961424
2,1.0,1.0,13,4.85,Misericórdia,T1,f,138.0,5,1.0186609891555507
4,2.0,1.0,142,4.91,São Vicente,T1,f,68.0,4,1.3309999890047777
4,2.0,1.0,90,4.99,Santa Maria Maior,T1,f,158.0,5,0.4698800293897461
3,1.0,1.0,37,4.38,São Vicente,T1,f,56.0,4,0.9642598243032583
3,1.0,1.0,138,4.45,São Vicente,T1,f,55.0,4,0.8939997414989149
4,2.0,1.0,55,4.82,Santa Maria Maior,T1,f,143.0,5,0.5379432122359155
5,3.0,1.5,87,4.59,Arroios,T1,f,67.0,3,1.7382731521691592
2,1.0,1.0,12,4.75,Estrela,T1,f,69.0,4,3.3065713148174867
4,2.0,1.0,46,4.0,Misericórdia,T1,f,84.0,5,1.0725510109130798
2,1.0,1.0,11,4.27,Penha de França,T1,f,54.0,2,2.2380671822899094
4,2.0,1.0,27,4.93,Santa Maria Maior,T1,f,167.0,5,0.5721436377511253
2,1.0,1.0,10,4.5,Arroios,T1,f,85.0,3,2.522125486329005
3,2.0,1.0,135,4.72,Arroios,T1,f,60.0,3,1.610309119607131
3,2.0,1.0,24,4.5,Estrela,T1,f,73.0,4,2.7147918858573097
4,2.0,1.0,48,4.31,Santa Maria Maior,T1,f,71.0,5,1.278777272706107
2,1.0,1.0,1,5.0,Santo António,T1,f,160.0,5,2.4640109306830436
4,2.0,1.0,120,4.92,Santa Maria Maior,T1,t,121.0,5,0.3674927128183384
2,1.0,1.0,45,4.8,Santa Maria Maior,T1,t,63.0,5,0.6923195404777235
2,1.0,1.0,106,4.86,Santa Maria Maior,T1,t,67.0,5,0.9418919604158958
3,1.0,1.0,88,4.73,Arroios,T1,f,54.0,3,2.0643340232237333
2,1.0,1.0,19,3.95,Santa Maria Maior,T1,f,63.0,5,0.8062774166404995
2,1.0,1.0,5,4.8,Santo António,T1,f,109.0,5,1.7027599660091333
4,2.0,0.0,72,4.75,Marvila,T1,f,99.0,1,5.267729207493823
3,1.0,1.0,91,4.7,Alcântara,T1,f,56.0,3,4.16339226046943
3,1.0,1.0,97,4.65,Alcântara,T1,f,58.0,3,4.107244043271599
4,2.0,1.0,96,4.92,Misericórdia,T1,t,133.0,5,1.032389953272589
4,2.0,1.0,75,4.93,Misericórdia,T1,t,136.0,5,0.893509388467305
4,2.0,1.0,79,4.89,Santa Maria Maior,T1,t,151.0,5,0.8816342114097027
4,2.0,2.0,73,4.99,Santa Maria Maior,T1,t,164.0,5,0.9549492691829694
2,1.0,1.0,80,4.95,Misericórdia,T1,t,140.0,5,0.9798397101166324
4,2.0,1.0,105,4.97,Santa Maria Maior,T1,t,143.0,5,0.8027489022201857
4,2.0,1.0,75,5.0,Misericórdia,T1,t,134.0,5,0.9091518278518055
3,2.0,2.0,67,4.97,Santa Maria Maior,T1,t,166.0,5,0.7982503482065068
5,3.0,1.0,53,4.85,Alvalade,T1,t,59.0,3,5.5650954469845155
2,1.0,1.0,53,4.26,Santa Maria Maior,T1,f,67.0,5,0.8954727515802515
4,2.0,1.0,29,4.79,Santa Maria Maior,T1,f,130.0,5,0.25464297106526057
4,2.0,2.0,18,4.22,Santo António,T1,f,76.0,5,1.94291940532859
2,1.0,1.0,13,4.31,Arroios,T1,f,130.0,3,2.525229881756794
2,1.0,1.0,45,4.78,Misericórdia,T1,t,155.0,5,1.3004128156452726
2,2.0,1.0,4,4.0,Santa Maria Maior,T1,f,78.0,5,0.8417789350561945
3,2.0,1.0,31,4.68,Misericórdia,T1,f,95.0,5,1.0296757414258788
2,1.0,1.0,97,4.74,Misericórdia,T1,f,50.0,5,1.5888443526022262
4,2.0,1.0,105,4.69,Penha de França,T1,f,107.0,2,2.4521583124946473
4,1.0,1.0,24,4.75,Santa Maria Maior,T1,f,85.0,5,0.7695758210537904
2,1.0,1.0,51,4.84,Avenidas Novas,T1,t,114.0,3,3.0360453087661927
2,1.0,1.0,55,4.82,Alvalade,T1,t,86.0,3,4.340932925526521
4,2.0,1.0,43,5.0,Avenidas Novas,T1,t,135.0,3,3.6457091219495994
4,2.0,1.0,2,4.5,Alcântara,T1,f,98.0,3,4.04085582164326
2,1.0,1.0,65,4.62,Santa Maria Maior,T1,f,70.0,5,0.4619743384963242
2,1.0,0.5,0,4.656717675759592,Parque das Nações,T1,f,162.0,3,6.610237902722499
2,1.0,1.0,53,4.87,Santo António,T1,t,95.0,5,1.6428738330979902
2,1.0,2.0,53,4.87,Santo António,T1,t,88.0,5,1.7315348754109243
2,1.0,1.0,1,1.0,Arroios,T1,f,103.0,3,1.5956304356061808
2,1.0,1.0,2,5.0,Arroios,T1,f,138.0,3,2.9062290649399247
2,1.0,1.5,0,4.656717675759592,Estrela,T1,f,109.0,4,2.3696804282592083
4,2.0,1.0,69,4.72,Belém,T1,f,45.0,4,6.0293297674320225
3,2.0,1.0,4,4.75,Campo de Ourique,T1,f,63.0,3,2.66522719034037
2,1.0,1.0,88,4.89,Santa Maria Maior,T1,t,123.0,5,0.5788106190788211
3,2.0,1.0,4,5.0,Campo de Ourique,T1,f,57.0,3,2.66522719034037
2,1.0,1.0,61,4.89,Santa Maria Maior,T1,t,119.0,5,0.5716215503809041
2,1.0,1.0,84,4.87,Santa Maria Maior,T1,t,95.0,5,0.5749736747568942
2,2.0,1.0,45,4.51,Arroios,T1,f,77.0,3,1.6479111231327863
2,1.0,1.0,78,4.97,Alvalade,T1,t,69.0,3,4.591192244764466
4,2.0,1.0,5,4.8,Alcântara,T1,f,93.0,3,4.03406250470077
2,1.0,1.0,12,4.83,Ajuda,T1,f,43.0,2,5.059868965247022
2,1.0,1.0,48,4.96,Santa Maria Maior,T1,t,151.0,5,0.5918885909687607
4,1.0,1.0,137,4.52,Belém,T1,f,47.0,4,5.290094319033313
4,2.0,1.0,125,4.83,Arroios,T1,f,73.0,3,3.2173993083573915
4,1.0,1.0,13,4.54,Alcântara,T1,f,80.0,3,3.459587183281206
2,1.0,1.0,115,4.76,Misericórdia,T1,f,79.0,5,1.778838238909431
2,1.0,1.0,92,4.85,Santo António,T1,t,85.0,5,1.5319984598378986
2,2.0,1.0,47,4.64,Campolide,T1,f,55.0,3,3.699037166583815
2,2.0,1.0,0,4.656717675759592,Misericórdia,T1,f,167.0,5,1.546094362514529
2,1.0,1.0,90,4.84,São Vicente,T1,f,89.0,4,0.8539512616646661
2,1.0,1.0,1,4.0,Avenidas Novas,T1,f,97.0,3,4.140473592273705
2,1.0,1.0,0,4.656717675759592,Avenidas Novas,T1,f,96.0,3,4.093024555646223
